taxon_id,scientific_name,common_name
359782,Hydrangeaarborescens'NCHA2' INVINCIBELLE SPIRIT II,smooth hydrangea
366386,Hydrangeaarborescens'NCHA4' INCREDIBALL BLUSH,smooth hydrangea
441377,Hydrangeaarborescens'NCHA5' INVINCIBELLE WEE WHITE,smooth hydrangea
443854,Hydrangeaarborescens'Ncha7' INVINCIBELLE MINI MAUVETTE,smooth hydrangea
274487,Hydrangeaarborescens'Piiha-I' ENDLESS SUMMER BELLA ANNA,smooth hydrangea
268004,Hydrangeaarborescens'Ryan Gainey',smooth hydrangea
441380,Hydrangeaarborescens'SMHAMWM' SEASIDE SERENADE BAR HARBOR,smooth hydrangea
452224,Hydrangeaarborescens'SMNHRLL' INVINCIBELLE LACE,smooth hydrangea
443859,Hydrangeaaspera'Burgundy Bliss',rough-leaved hydrangea
452250,Hydrangeabarbara,climbing hydrangea
290588,Hydrangeaheteromalla,hydrangea
286874,Hydrangeamacrophylla,bigleaf hydrangea
273584,Hydrangeamacrophylla'All Summer Beauty',bigleaf hydrangea
257283,Hydrangeamacrophylla'Alpenglühen',bigleaf hydrangea
263720,Hydrangeamacrophylla'Amethyst',bigleaf hydrangea
249022,Hydrangeamacrophylla'Ami Pasquier',bigleaf hydrangea
256435,Hydrangeamacrophylla'Bailmer' ENDLESS SUMMER,bigleaf hydrangea
272103,Hydrangeamacrophylla'Berlin Rabe' CITYLINE BERLIN,bigleaf hydrangea
273651,Hydrangeamacrophylla'Big Daddy',bigleaf hydrangea
256936,Hydrangeamacrophylla'Blaumeise',bigleaf hydrangea
274440,Hydrangeamacrophylla'Dancing Snow' WEDDING GOWN,bigleaf hydrangea
275027,Hydrangeamacrophylla'David Ramsey',bigleaf hydrangea
359350,Hydrangeamacrophylla'Decatur Blue',bigleaf hydrangea
258333,Hydrangeamacrophylla'Dooley',bigleaf hydrangea
359754,HydrangeamacrophyllaDOUBLE DELIGHTS PERFECTION,bigleaf hydrangea
249024,Hydrangeamacrophylla'Enziandom',bigleaf hydrangea
293807,Hydrangeamacrophylla'ES14' LET'S DANCE RHAPSODY BLUE,bigleaf hydrangea
274436,Hydrangeamacrophylla'Fanfare' WEDDING RING,bigleaf hydrangea
261495,Hydrangeamacrophylla'Fasan' PHEASANT,bigleaf hydrangea
249025,Hydrangeamacrophylla'Forever Pink',bigleaf hydrangea
249026,Hydrangeamacrophylla'Glowing Embers',bigleaf hydrangea
359351,Hydrangeamacrophylla'Grenan' NANTUCKET BLUE,bigleaf hydrangea
265518,Hydrangeamacrophylla(group),bigleaf hydrangea
452190,Hydrangeamacrophylla'H213906' JIP,bigleaf hydrangea
451929,Hydrangeamacrophylla'Hokomaburlac' CHERRY-GO-ROUND,bigleaf hydrangea
299016,Hydrangeamacrophylla'Hokomarevo' EVERLASTING REVOLUTION,bigleaf hydrangea
256685,Hydrangeamacrophylla'Homigo',bigleaf hydrangea
359753,Hydrangeamacrophylla'Hortmahar' EVERLASTING HARMONY,bigleaf hydrangea
359752,Hydrangeamacrophylla'Hortmaja' EVERLASTING JADE,bigleaf hydrangea
274439,Hydrangeamacrophylla'Horwack' PISTACHIO,bigleaf hydrangea
269199,Hydrangeamacrophylla'Izu-no-hana',bigleaf hydrangea
449410,Hydrangeamacrophylla'Jon04' TUXEDO RED,bigleaf hydrangea
274438,Hydrangeamacrophylla'Kompeito' STAR GAZER,bigleaf hydrangea
249027,Hydrangeamacrophylla'Lanarth White',bigleaf hydrangea
254340,Hydrangeamacrophylla'Lemon Wave',bigleaf hydrangea
269257,Hydrangeamacrophylla'Lynn' LET'S DANCE STARLIGHT,bigleaf hydrangea
249033,Hydrangeamacrophylla'Maculata',bigleaf hydrangea
249029,Hydrangeamacrophylla'Mariesii',bigleaf hydrangea
249023,Hydrangeamacrophylla'Mariesii Perfecta' BLUE WAVE,bigleaf hydrangea
263262,Hydrangeamacrophylla'Merritt's Supreme',bigleaf hydrangea
293660,Hydrangeamacrophylla'Mini Penny',bigleaf hydrangea
255144,Hydrangeamacrophylla'Monrey' BUTTONS 'N' BOWS,bigleaf hydrangea
255938,Hydrangeamacrophylla'Mousmee',bigleaf hydrangea
261497,Hydrangeamacrophylla'Mowe',bigleaf hydrangea
267260,Hydrangeamacrophylla'Nigra',bigleaf hydrangea
249030,Hydrangeamacrophylla'Nikko Blue',bigleaf hydrangea
249031,Hydrangeamacrophylla'Otaksa',bigleaf hydrangea
301064,Hydrangeamacrophylla'P11HM-11' BLOOMSTRUCK,bigleaf hydrangea
258848,Hydrangeamacrophylla'Penny Mac',bigleaf hydrangea
249020,Hydrangeamacrophylla'Pia',bigleaf hydrangea
270955,Hydrangeamacrophylla'Robert' LET'S DANCE MOONLIGHT,bigleaf hydrangea
262963,Hydrangeamacrophylla'Shamrock',bigleaf hydrangea
366288,Hydrangeamacrophylla'SMHMLDD' LET'S DANCE DIVA,bigleaf hydrangea
446982,Hydrangeamacrophylla'SMNHMP' LET'S DANCE BIG BAND,bigleaf hydrangea
366287,Hydrangeamacrophylla'SMNHMSIGMA' LET'S DANCE RAVE,bigleaf hydrangea
266899,Hydrangeamacrophylla'Sonmarie' PINK SHIRA,bigleaf hydrangea
256935,Hydrangeamacrophylla'Taube',bigleaf hydrangea
255939,Hydrangeamacrophylla'Tokyo Delight',bigleaf hydrangea
272480,Hydrangeamacrophylla'Venice Raven' CITYLINE VENICE,bigleaf hydrangea
286891,Hydrangeapaniculata,panicle hydrangea
442969,Hydrangeapaniculata'Bokraflame' MAGICAL CANDLE,panicle hydrangea
274640,Hydrangeapaniculata'Bokrathirteen' SWEET SUMMER,panicle hydrangea
274441,Hydrangeapaniculata'Bombshell',panicle hydrangea
442966,Hydrangeapaniculata'Bulk' QUICK FIRE,panicle hydrangea
293659,Hydrangeapaniculata'Chantilly Lace',panicle hydrangea
266898,Hydrangeapaniculata'Dvppinky' PINKY-WINKY,panicle hydrangea
249039,Hydrangeapaniculata'Grandiflora',panicle hydrangea
443026,Hydrangeapaniculata'Hpopr013' CANDELABRA,panicle hydrangea
274259,Hydrangeapaniculata'Ilvobo' BOBO,"panicle hydrangea
                                            
                                                  (POM)"
359120,Hydrangeapaniculata'Ilvomindy' MEGA MINDY,panicle hydrangea
270957,Hydrangeapaniculata'Interhydia' PINK DIAMOND,"panicle hydrangea
                                            
                                                  (POM)"
273280,Hydrangeapaniculata'Jane' LITTLE LIME,panicle hydrangea
443004,Hydrangeapaniculata'Kolmakilima' MOONROCK,panicle hydrangea
298884,Hydrangeapaniculata'Le Vasterival' FIRST EDITIONS GREAT STAR,panicle hydrangea
442965,Hydrangeapaniculata'LeeP1' WHITE WEDDING,panicle hydrangea
259054,Hydrangeapaniculata'Limelight',"panicle hydrangea
                                            
                                                  (POM)"
259055,Hydrangeapaniculata'Little Lamb',panicle hydrangea
443856,Hydrangeapaniculata'Phantom',panicle hydrangea
445020,Hydrangeapaniculata'Piihp-1' BABY LACE,panicle hydrangea
442964,Hydrangeapaniculata'Renba' BERRY WHITE,panicle hydrangea
442970,Hydrangeapaniculata'Rendia' DIAMOND ROUGE,panicle hydrangea
293649,Hydrangeapaniculata'Renhy' VANILLA STRAWBERRY,panicle hydrangea
296289,Hydrangeapaniculata'Rensun' STRAWBERRY SUNDAE,panicle hydrangea
299412,Hydrangeapaniculata'SMHPLQF' LITTLE QUICK FIRE,panicle hydrangea
442968,Hydrangeapaniculata'SMHPMWMH' CANDY APPLE,panicle hydrangea
446986,Hydrangeapaniculata'SMNHPPH' LIMELIGHT PRIME,panicle hydrangea
443339,Hydrangeapaniculata'SMNHPRZEP' ZINFIN DOLL,panicle hydrangea
249040,Hydrangeapaniculata'Tardiva',panicle hydrangea
299176,Hydrangeapaniculata'White Moth',panicle hydrangea
445025,Hydrangeapaniculata'WIMS RED' FIRE AND ICE,panicle hydrangea
255142,Hydrangea'Pretty Maiden',hydrangea
249032,Hydrangea'Preziosa',hydrangea
286892,Hydrangeaquercifolia,"oakleaf hydrangea
                                            
                                                  (POM)"
254311,Hydrangeaquercifolia'Alice',oakleaf hydrangea
301137,Hydrangeaquercifolia'Amethyst',oakleaf hydrangea
249038,Hydrangeaquercifolia'Brido' SNOW FLAKE,oakleaf hydrangea
249037,Hydrangeaquercifolia'Flemygea' SNOW QUEEN,"oakleaf hydrangea
                                            
                                                  (POM)"
457359,Hydrangeaquercifolia'JoAnn' GATSBY PINK,oakleaf hydrangea
261892,Hydrangeaquercifolia'Little Honey',oakleaf hydrangea
293529,Hydrangeaquercifolia'Munchkin',oakleaf hydrangea
254312,Hydrangeaquercifolia'Pee Wee',oakleaf hydrangea
443857,Hydrangeaquercifolia'Piihq-i' JETSTREAM,oakleaf hydrangea
364358,Hydrangeaquercifolia'Queen of Hearts',oakleaf hydrangea
274435,Hydrangeaquercifolia'Ruby Slippers',oakleaf hydrangea
258877,Hydrangeaquercifolia'Sike's Dwarf',oakleaf hydrangea
274532,Hydrangeaquercifolia'Vaughn's Lillie',oakleaf hydrangea
371946,Hydrangeasargentiana,bigleaf hydrangea
292385,Hydrangeaserrata,hydrangea
256000,Hydrangeaserrata'Golden Sunlight',hydrangea
443858,Hydrangeaserrata'SMNHSDD' TUFF STUFF AH-HA,hydrangea
446981,Hydrangea'SMNHSC' LET'S DANCE ¡ARRIBA!,hydrangea
446983,Hydrangea'USHYD0405' FAIRYTRAIL BRIDE,cascade hydrangea
286138,Hydrastiscanadensis,golden seal
278316,Hydrocleysnymphoides,water poppy
276041,Hydrocotylevulgaris,pennywort
281059,Hydrophyllumvirginianum,Virginia waterleaf
266741,Hylotelephium'Blade Runner',stonecrop
256651,Hylotelephium'Carl',stonecrop
441426,Hylotelephium'Chocolate Cherry',stonecrop
241708,Hylotelephiumerythrostictum'Mediovariegatum',stonecrop
249042,Hylotelephium'Herbstfreude' AUTUMN JOY,stonecrop
266739,Hylotelephium'Lajos' AUTUMN CHARM,stonecrop
438833,Hylotelephium'Maestro',stonecrop
297728,Hylotelephium'Pure Joy',stonecrop
279507,Hylotelephiumsieboldii,October daphne
279422,Hylotelephiumspectabile,hylotelephium
260506,Hylotelephiumspectabile'Autumn Fire',hylotelephium
249045,Hylotelephiumspectabile'Brilliant',hylotelephium
271238,Hylotelephiumspectabile'Crystal Pink',stonecrop
249046,Hylotelephiumspectabile'Meteor',showy stonecrop
264466,Hylotelephiumspectabile'Neon',hylotelephium
249047,Hylotelephiumspectabile'Ruby Jewel',hylotelephium
249048,Hylotelephiumspectabile'Stardust',showy stonecrop
265649,Hylotelephium'Sunset Cloud',stonecrop
279466,Hylotelephiumtelephium,stonecrop
268179,Hylotelephiumtelephium(Atropurpureum Group) 'Postman's Pride',stonecrop
262975,Hylotelephiumtelephium'Blackjack',stonecrop
367812,Hylotelephiumtelephium'Cherry Truffle',"stonecrop
                                            
                                                  (POM)"
458757,Hylotelephiumtelephium'Dark Magic',stonecrop
250181,Hylotelephiumtelephium'Matrona',stonecrop
250461,Hylotelephiumtelephium'Mohrchen',stonecrop
298784,Hylotelephiumtelephium'Munstead Dark Red',stonecrop
458781,Hylotelephiumtelephium'Purple Emperor',stonecrop
262976,Hylotelephiumtelephium'Samuel Oliphant',stonecrop
299006,Hylotelephiumtelephiumsubsp.ruprechtii,stonecrop
264027,Hylotelephiumtelephiumsubsp.ruprechtii'Hab Gray',stonecrop
249043,Hylotelephium'Vera Jameson',stonecrop
275733,Hymenocalliscaroliniana,spider lily
256471,Hymenocallis×festalis,spider lily
256880,Hymenocallis×festalis'Zwanenburg',spider lily
275734,Hymenocallislatifolia,Cayman Islands spider-lily
275735,Hymenocallisliriosme,spider lily
279202,Hypericumandrosaemum,sweet-amber
249052,Hypericumandrosaemum'Albury Purple',tutsan
268033,Hypericumandrosaemum'Golden Tutsan',tutsan
367209,Hypericumascyronsubsp.pyramidatum,great St. John's wort
279230,Hypericumbeanii,St. John's wort
439178,Hypericumbuckleyi,Buckley's St. Johnswort
279207,Hypericumcalycinum,"St. John's wort
                                            
                                                  (POM)"
255888,Hypericumcalycinum'Briggadoon',St. John's wort
249054,Hypericumfrondosum'Sunburst',St. John's wort
249053,Hypericum'Hidcote',St. John's wort
274721,HypericumHYPEARLS RENU,hypericum
359361,Hypericum×inodorum'Elstead',St. John's wort
444060,Hypericum×inodorum'Kolsan' FLORALBERRY SANGRIA,hypericum
279217,Hypericumkalmianum,Kalm's St. John's wort
250207,Hypericumkalmianum'Ames',Kalm's St. John's wort
261063,Hypericumkalmianum'Deppe' SUNNY BOULEVARD,St. John's wort
279225,Hypericumkouytchense,large-flowered St. John's wort
364599,Hypericumlissophloeus,smoothbark St. Johnswort
249058,Hypericum×moserianum'Tricolor',St. John's wort
279201,Hypericumperforatum,common St. John's wort
257598,Hypericumperforatum'Topas',St. John's wort
279208,Hypericumprolificum,shrubby St. John's wort
279211,Hypericumsphaerocarpum,round fruited St. John's wort
275332,Hypoestesphyllostachya,polka dot plant
444059,Hypoestesphyllostachya'Confetti Compact White',polka dot plant
259796,HypoestesphyllostachyaSPLASH SELECT PINK,polka dot plant
281391,Hyssopusofficinalis,hyssop
271233,Iberis'IB2401' ABSOLUTELY AMETHYST,candytuft
278055,Iberissaxatilis,alpine candytuft
278040,Iberissempervirens,candytuft
249066,Iberissempervirens'Alexander's White',candytuft
249069,Iberissempervirens'Purity',candytuft
299203,Iberissempervirens'Pygmaea',candytuft
249070,Iberissempervirens'Snowflake',candytuft
272088,Iberissempervirens'Weisser Zwerg',candytuft
274512,IberisSNOWBALL,candytuft
276162,Ilexaquifolium,English holly
273812,Ilexaquifolium'Aurea Marginata',English holly
249169,Ilex×aquipernyi'Meschick' DRAGON LADY,holly
291986,Ilex×attenuata,topal holly
249170,Ilex×attenuata'Fosteri',foster holly
263264,Ilex×attenuata'Savannah',topal holly
264430,Ilex'Centennial Girl',holly
276169,Ilexciliospinosa,holly
276163,Ilexcolchica,black sea holly
267851,Ilex'Conaf' OAKLEAF,holly
276168,Ilexcornuta,Chinese holly
249150,Ilexcornuta'Delcon',Chinese holly
262201,Ilexcornuta'Dwarf Burford',Chinese holly
276164,Ilexcrenata,Japanese holly
242530,Ilexcrenata'Drops of Gold',Japanese holly
274123,Ilexcrenata'Farrowone' SKY POINTER,Japanese holly
255886,Ilexcrenata'Geisha',Japanese holly
255887,Ilexcrenata'Golden Gem',Japanese holly
266772,Ilexcrenata'Helleri',Japanese holly
249086,Ilexcrenata'Hetzii',Japanese holly
456666,Ilexcrenata'NCIC2' GLOW STICK,Japanese holly
275110,Ilexcrenata'Shiro-fukurin',Japanese holly
249088,Ilexcrenata'Sky Pencil',Japanese holly
276160,Ilexdecidua,possumhaw
249090,Ilexdecidua'Council Fire',possumhaw
249098,Ilexdecidua'Warren's Red',possumhaw
276153,Ilexglabra,inkberry
249145,Ilexglabra'Chamzin' NORDIC,nordic inkberry
249146,Ilexglabra'Compacta',inkberry
249148,Ilexglabra'Shamrock',inkberry
256660,Ilex'Jersey Male',dwarf holly
267971,Ilex×koehneana'Loch Raven',holly
267028,Ilex×koehneana'San Jose',koehne holly
274092,Ilex'Magland' OAKLAND,holly
249074,Ilex'Mesdob' CHINA BOY,holly
265249,Ilex×meserveaeBLUE PRINCE,blue holly
249176,Ilex×meserveaeBLUE PRINCESS,blue holly
269140,Ilex×meserveae'Hachfee' CASTLE SPIRE,holly
268162,Ilex×meserveae'Heckenstar' CASTLE WALL,holly
249075,Ilex'Mesog' CHINA GIRL,holly
249079,Ilex'Nellie R. Stevens',holly
276155,Ilexopaca,American holly
249101,Ilexopaca'Canary',American holly
249104,Ilexopaca'Chief Paduke',American holly
255884,Ilexopaca'Clarendon',American holly
249108,Ilexopaca'Delia Bradley',American holly
249112,Ilexopaca'Greenleaf',American holly
249114,Ilexopaca'Jersey Knight',American holly
250240,Ilexopaca'Mac's Prince',American holly
249124,Ilexopaca'Mae',American holly
249125,Ilexopaca'Mamie Eisenhower',American holly
249126,Ilexopaca'Maryland Dwarf',American holly
249127,Ilexopaca'McDonald',American holly
249128,Ilexopaca'Miss Helen',American holly
249139,Ilexopaca'Steward's Silver Crown',American holly
257206,Ilexopaca'W. M. Hawkins',American holly
249143,Ilexopaca'Waysides Christmas Tree',holly
267975,Ilexopaca'William Hawkins',American holly
290596,Ilexpedunculosa,longstalk holly
249080,Ilex'Rock Garden',holly
249081,Ilex'Sparkleberry',winterberry
276156,Ilexverticillata,winterberry
249151,Ilexverticillata'Afterglow',"winterberry
                                            
                                                  (POM)"
249153,Ilexverticillata'Cacapon',winterberry
272052,Ilexverticillata'Goldfinch',winterberry
249155,Ilexverticillata'Jim Dandy',winterberry
265259,Ilexverticillata'Maryland Beauty',winterberry
249157,Ilexverticillata'Nana' RED SPRITE,"winterberry
                                            
                                                  (POM)"
272449,Ilexverticillata'Oosterwijk',winterberry
255035,Ilexverticillata'Shortcake',winterberry
249159,Ilexverticillata'Southern Gentleman',winterberry
262955,Ilexverticillata'Spriber' BERRY NICE,winterberry
249161,Ilexverticillata'Winter Gold',winterberry
249162,Ilexverticillata'Winter Red',winterberry
276157,Ilexvomitoria,yaupon
249167,Ilexvomitoria'Nana',yaupon
457373,Ilexvomitoria'Oscar',yaupon
282595,Iliamnaremota,Kankakee mallow
282517,Illiciumfloridanum,Florida anise tree
366233,Illiciumfloridanum'JCJC' MISS SCARLETT,Florida anise tree
282516,Illiciumparviflorum,small anise tree
301121,Illiciumparviflorum'Florence',small anise tree
277727,Impatiensbalsamina,garden balsam
441503,ImpatiensBOUNCE SERIES,"impatiens
                                            
                                                  (POM)"
277722,Impatienscapensis,jewelweed
265519,Impatienshawkeri(group),New Guinea impatiens
292652,Impatiensomeiana,hardy impatiens
366209,ImpatiensSUNPATIENS COMPACT FIRE RED,New Guinea impatiens
295318,ImpatiensSUNPATIENS SERIES,"New Guinea impatiens
                                            
                                                  (POM)"
263721,Impatienswalleriana,busy lizzy
285406,Imperatacylindrica,cogon grass
249203,Imperatacylindrica'Rubra',Japanese blood grass
277912,Incarvilleadelavayi,incarvillea
272942,Incarvilleasinensis'Cheron Pink',incarvillea
280540,Indigoferaamblyantha,Chinese indigo
280370,Indigoferadecora,Chinese indigo
249204,Indigoferadecoraf.alba,Chinese indigo
280541,Indigoferakirilowii,indigo
293534,Indigofera'Little Pinkie',indigo
261504,Indigofera'Rose Carpet',indigo
280305,Indigoferatinctoria,indigofera
361423,Inulabritannica,British yellowhead
277209,Inulaconyza,Ploughman's spikenard
277211,Inulahelenium,elecampane
277334,Inulaverbascifolia,inula
278068,Iodanthuspinnatifidus,purple rocket
277609,Ionactislinariifolia,stiff aster
281959,Ipheionuniflorum,spring starflower
259194,Ipheionuniflorum'Charlotte Bishop',spring starflower
295722,Ipheionuniflorum'Jessie',spring starflower
279304,Ipomoeaalba,moonflower
279299,Ipomoeaaquatica,swamp morning-glory
279305,Ipomoeabatatas,sweet potato
438510,Ipomoeabatatas'NCORNSP-021SHJB' SWEET CAROLINE SWEETHEART JET BLACK,sweet potato vine
366215,IpomoeabatatasSWEET CAROLINE BEWITCHED GREEN WITH ENVY,sweet potato vine
358341,Ipomoeabatatas'Sweet Caroline Sweetheart Lime',sweet potato vine
279323,Ipomoealobata,"Spanish flag
                                            
                                                  (POM)"
279327,Ipomoeamauritiana,morning glory
269048,Ipomoea×multifida,cardinal climber
361166,Ipomoeapandurata,wild potato vine
279300,Ipomoeapurpurea,morning glory
279301,Ipomoeaquamoclit,"cypress vine
                                            
                                                  (POM)"
