locality,scientific_name,common_name,family,order,degree_of_establishment,establishment_means,pathway,habitat,is_hybrid,intro_date,gbif_key
L48,Gypsophila oldhamiana,Oldham's baby's-breath,Caryophyllaceae,Caryophyllales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5384467
L48,Gypsophila paniculata,Bachelor's button,Caryophyllaceae,Caryophyllales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,5384458
L48,Gypsophila pilosa,Turkish baby's-breath,Caryophyllaceae,Caryophyllales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5384459
L48,Gypsophila repens,Creeping baby's-breath,Caryophyllaceae,Caryophyllales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5384464
L48,Gypsophila scorzonerifolia,Garden baby's-breath,Caryophyllaceae,Caryophyllales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5384465
L48,Habranthus robustus,Brazilian copperlily,Amaryllidaceae,Asparagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7365553
L48,Hainardia cylindrica,Barbgrass,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2705690
L48,Hakonechloa macra,Hakone grass,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,4125185
L48,Halimium lasianthum,Lisbon false sun-rose,Cistaceae,Malvales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8237223
L48,Halimodendron halodendron,Common salttree,Fabaceae,Fabales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2983965
L48,Halogeton glomeratus,Saltlover,Amaranthaceae,Caryophyllales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3083621
L48,Haloragis erecta,Erect seaberry,Haloragaceae,Saxifragales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7477636
L48,Haplocarpha lyrata,Harp onefruit,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8095987
L48,Harpullia arborea,Tulip-wood tree,Sapindaceae,Sapindales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3190016
L48,Hebe speciosa,New Zealand hebe,Plantaginaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5414988
L48,Hebe X franciscana,Hebe,Plantaginaceae,Lamiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,TRUE,2017-11-21,
L48,Hedera colchica,Colchis ivy,Araliaceae,Apiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3036033
L48,Hedera helix,English ivy,Araliaceae,Apiales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,8351737
L48,Hedera hibernica,Atlantic ivy,Araliaceae,Apiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,8168344
L48,Hedychium coronarium,White garland-lily,Zingiberaceae,Zingiberales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7883492
L48,Hedychium flavescens,Yellow ginger,Zingiberaceae,Zingiberales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2020-02-21,2758601
L48,Hedypnois cretica,Cretanweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5394840
L48,Hedypnois rhagadioloides,Daisy,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2020-02-21,5394841
L48,Helianthemum salicifolium,Willowleaf frostweed,Cistaceae,Malvales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2874095
L48,Helichrysum luteoalbum,Daisy,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2020-02-21,3131229
L48,Helichrysum petiolare,Licorice-plant,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3131367
L48,Heliconia latispatha,Expanded lobsterclaw,Heliconiaceae,Zingiberales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2760940
L48,Heliconia rostrata,False bird of paradise,Heliconiaceae,Zingiberales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2760967
L48,Heliotropium amplexicaule,Clasping heliotrope,Heliotropiaceae,Boraginales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2925790
L48,Heliotropium arborescens,Garden heliotrope,Heliotropiaceae,Boraginales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2925807
L48,Heliotropium europaeum,European heliotrope,Heliotropiaceae,Boraginales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2925767
L48,Heliotropium indicum,Indian heliotrope,Heliotropiaceae,Boraginales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2925788
L48,Heliotropium ramosissimum,Wavy heliotrope,Heliotropiaceae,Boraginales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2925775
L48,Heliotropium supinum,Dwarf heliotrope,Heliotropiaceae,Boraginales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2925777
L48,Helleborus foetidus,Setterwort,Ranunculaceae,Ranunculales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,6375040
L48,Helleborus niger,Black hellebore,Ranunculaceae,Ranunculales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033107
L48,Helleborus orientalis,Lenten-rose,Ranunculaceae,Ranunculales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,6374953
L48,Helleborus viridis,Green hellebore,Ranunculaceae,Ranunculales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3033108
L48,Helminthotheca echioides,Bristly oxtongue,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3141855
L48,Hemarthria altissima,African jointgrass,Poaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2706322
L48,Hemerocallis fulva,Orange daylily,Xanthorrhoeaceae,Asparagales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,2781074
L48,Hemerocallis lilioasphodelus,Yellow daylily,Xanthorrhoeaceae,Asparagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2781103
L48,Hemerocallis minor,Small daylily,Xanthorrhoeaceae,Asparagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2781064
L48,Hemiscola diffusa,Spreading spiderflower,Cleomaceae,Brassicales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3872407
L48,Heracleum mantegazzianum,Giant hogweed,Apiaceae,Apiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,3034825
L48,Heracleum sphondylium,Eltrot,Apiaceae,Apiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3034830
L48,Heracleum sphondylium ssp. sibiricum,Eltrot,Apiaceae,Apiales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,4271356
L48,Hermbstaedtia odorata,Guineaflower,Amaranthaceae,Caryophyllales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3085071
L48,Herniaria cinerea,Hairy rupturewort,Caryophyllaceae,Caryophyllales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3593900
L48,Herniaria glabra,Smooth rupturewort,Caryophyllaceae,Caryophyllales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3085798
L48,Herniaria hirsuta,Hairy rupturewort,Caryophyllaceae,Caryophyllales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3085797
L48,Herniaria incana,Gray rupturewort,Caryophyllaceae,Caryophyllales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3085799
L48,Hesperis matronalis,Dames rocket,Brassicaceae,Brassicales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,3042291
L48,Heteranthemis viscidehirta,Sticky oxeye,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3104078
L48,Heterosiphonia japonica,Red alga,Dasyaceae,Ceramiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2019-07-12,2659055
L48,Hibiscus acetosella,African rosemallow,Malvaceae,Malvales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7802717
L48,Hibiscus cannabinus,Brown indianhemp,Malvaceae,Malvales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3152547
L48,Hibiscus mutabilis,Dixie rosemallow,Malvaceae,Malvales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3152555
L48,Hibiscus radiatus,Monarch rosemallow,Malvaceae,Malvales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3152595
L48,Hibiscus rosa-sinensis,Shoeblackplant,Malvaceae,Malvales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3152559
L48,Hibiscus sabdariffa,Roselle,Malvaceae,Malvales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3152582
L48,Hibiscus schizopetalus,Fringed rosemallow,Malvaceae,Malvales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,9064581
L48,Hibiscus syriacus,Rose of sharon,Malvaceae,Malvales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3152583
L48,Hibiscus trionum,Flower of an hour,Malvaceae,Malvales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3152560
L48,Hieracium atratum,Polar hawkweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2012-06-26,6445111
L48,Hieracium aurantiacum,Orange hawkweed,Asteraceae,Asterales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,3136120
L48,Hieracium caespitosum,Meadow hawkweed,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,7776909
L48,Hieracium flagellare,Hawkweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,
L48,Hieracium glomeratum,Queen-devil hawkweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7810118
L48,Hieracium lactucella,European hawkweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3123350
L48,Hieracium maculatum,Spotted hawkweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7485421
L48,Hieracium murorum,Wall hawkweed,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,8605056
L48,Hieracium pilosella,Mouseear hawkweed,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,3136365
L48,Hieracium piloselloides,Tall hawkweed,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,7792079
L48,Hieracium sabaudum,New England hawkweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3136606
L48,Hieracium vulgatum,Common hawkweed,Asteraceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",horticulture,,FALSE,2017-11-21,
L48,Hieracium X atramentarium,Hawkweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,TRUE,2017-11-21,
L48,Hieracium X brachiatum,Hawkweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,TRUE,2017-11-21,
L48,Hieracium X floribundum,Hawkweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,TRUE,2017-11-21,7938382
L48,Hieracium X fuscatrum,Hawkweed,Asteraceae,Asterales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,TRUE,2017-11-21,
L48,Hippeastrum puniceum,Barbados lily,Amaryllidaceae,Asparagales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2854416
L48,Hippobroma longiflora,Madamfate,Campanulaceae,Asterales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3168943
L48,Hippocrepis comosa,Horseshoe vetch,Fabaceae,Fabales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,5353750
L48,Hiptage benghalensis,Hiptage,Malpighiaceae,Malpighiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2018-05-29,3191302
L48,Hirschfeldia incana,Shortpod mustard,Brassicaceae,Brassicales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3050595
L48,Hoheria populnea,Lacebark,Malvaceae,Malvales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3940089
L48,Holcus lanatus,Common velvetgrass,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2706164
L48,Holcus mollis,Creeping velvetgrass,Poaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2706163
L48,Holmskioldia sanguinea,Chinese hatplant,Lamiaceae,Lamiales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2925665
L48,Holosteum umbellatum,Jagged chickweed,Caryophyllaceae,Caryophyllales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,3085349
L48,Hordeum bulbosum,Bulbous barley,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2706067
L48,Hordeum marinum,Seaside barley,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,2706053
L48,Hordeum marinum ssp. gussoneanum,Mediterranean barley,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,8338571
L48,Hordeum marinum ssp. marinum,Seaside barley,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7226803
L48,Hordeum murinum,Mouse barley,Poaceae,Poales,widespread invasive (category E),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,7886346
L48,Hordeum murinum ssp. glaucum,Smooth barley,Poaceae,Poales,established (category C3),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,4115425
L48,Hordeum murinum ssp. leporinum,Leporinum barley,Poaceae,Poales,invasive (category D2),"introduced (alien, exotic, non-native, nonindigenous)",,,FALSE,2017-11-21,4270548
